"LIMIT_BAL","SEX","EDU_GRAD_SCHOOL","EDU_UNIVERSITY","EDU_HIGH_SCHOOL","EDU_OTHER","MARITAL_MARRIED","MARITAL_SINGLE","MARITAL_OTHER","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","DELTA_1","DELTA_2","DELTA_3","DELTA_4","DELTA_5","DELTA_6","default payment next month"
30000,1,0,0,1,0,1,0,0,67,2,2,0,0,0,0,26590,24069,25577,26265,22831,23740,1
130000,1,0,0,1,0,1,0,0,49,0,0,0,0,0,0,102711,103454,85617,45175,46126,47234,0
80000,1,0,0,1,0,1,0,0,50,0,0,0,-1,-1,-1,50058,50413,49382,-857,-75651,42071,0
150000,1,0,1,0,0,1,0,0,51,0,0,0,0,0,0,69730,70496,70946,75641,76371,78107,0
530000,1,1,0,0,0,1,0,0,54,-2,-2,-2,-2,-2,-2,858,-30934,33239,1873,967,-1239,0
210000,1,1,0,0,0,1,0,0,53,0,0,0,0,0,0,169227,178423,162614,164297,169427,173399,0
30000,1,0,1,0,0,0,0,1,54,1,-2,-2,-2,-1,0,0,0,0,-20363,19579,16819,0
410000,1,0,1,0,0,1,0,0,50,0,0,0,0,0,0,345896,348230,346896,354393,361368,368121,0
240000,1,0,1,0,0,1,0,0,50,-2,-2,-2,-2,-2,-2,-422,-5955,-5167,11099,-1219,932,0
50000,1,1,0,0,0,0,1,0,61,3,2,0,0,-2,-2,60458,53338,53605,0,0,0,1
200000,1,0,0,1,0,1,0,0,67,0,0,0,0,0,0,177610,171058,151649,144513,135852,141996,0
70000,1,0,1,0,0,0,1,0,55,0,0,0,0,0,0,55947,50984,52567,40876,41357,42245,0
140000,1,0,0,1,0,0,1,0,53,0,0,0,0,0,0,65814,65648,62975,54266,52182,51618,0
320000,1,0,0,1,0,0,1,0,54,-1,-1,0,0,0,0,-128768,-20420,281769,289996,297016,308110,0
50000,1,0,0,1,0,1,0,0,53,0,0,0,0,0,-2,43956,44764,46602,18602,18078,18102,0
500000,1,0,1,0,0,0,1,0,50,-1,-1,-1,0,0,0,-1805,-2915,4306,5453,3221,-288,1
300000,1,0,1,0,0,1,0,0,51,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
400000,1,1,0,0,0,1,0,0,51,1,-2,-2,-2,-2,-2,-1102,-2800,3884,-27703,27703,-56677,0
170000,1,0,1,0,0,0,1,0,51,0,-1,-1,-1,-1,-1,186,0,0,0,-2044,2044,0
60000,1,0,0,1,0,1,0,0,50,2,0,0,0,0,0,58449,58300,59952,59761,28206,-3864,1
120000,1,1,0,0,0,1,0,0,47,-1,-1,3,2,0,0,-316,948,948,316,632,-150,1
210000,1,1,0,0,0,0,1,0,50,-1,-1,-2,-1,-1,-1,1561,0,-806,-1139,1945,-1315,0
50000,1,0,0,1,0,1,0,0,51,0,0,0,0,0,0,43596,27399,28189,28004,27936,24940,0
30000,1,0,1,0,0,0,1,0,51,0,0,2,2,2,2,19273,25292,20801,27964,24231,29800,0
130000,1,0,1,0,0,1,0,0,51,0,0,0,0,0,0,118318,122845,126045,90390,87611,89112,0
280000,1,0,1,0,0,1,0,0,50,2,2,2,2,0,0,100741,102711,111510,104153,104765,107147,1
240000,1,1,0,0,0,1,0,0,51,-2,-2,-2,-1,-1,-1,3756,-3411,-2712,-235,-856,3450,0
240000,1,0,0,1,0,1,0,0,50,0,0,0,0,0,0,234152,229635,235191,206879,179490,181850,0
270000,1,0,1,0,0,1,0,0,51,-1,-1,-1,0,-1,-1,-2810,-1194,5075,5295,-3253,-997,0
500000,1,1,0,0,0,1,0,0,52,-2,-2,-2,-2,-2,-2,267,-797,-11105,9423,1175,-3324,0
170000,1,0,0,1,0,0,1,0,53,0,0,0,0,0,0,156058,155902,154863,156700,74043,74547,0
80000,1,0,0,1,0,1,0,0,50,2,3,2,2,2,0,2684,2502,320,4243,2841,-19834,0
280000,1,0,0,1,0,1,0,0,53,0,0,0,2,0,0,3666,1405,7322,5043,7932,7654,0
110000,1,1,0,0,0,1,0,0,52,-1,-1,-2,-1,-1,-2,1865,0,-1930,1930,-170,-170,0
250000,1,1,0,0,0,1,0,0,54,-1,-1,-1,-1,0,-1,-700,700,-2465,2855,-2560,2950,0
360000,1,0,1,0,0,0,1,0,54,0,0,0,0,0,0,209056,194853,171625,160068,162368,151406,0
50000,1,0,0,1,0,0,0,1,53,0,0,0,0,0,0,47523,48202,48536,47816,18887,17806,1
280000,1,0,1,0,0,1,0,0,57,-1,-1,-1,-1,0,-1,-1729,-2908,-349,12610,-6220,7282,0
500000,1,0,1,0,0,1,0,0,54,0,0,0,0,0,0,442522,383727,379586,364048,352212,343987,0
260000,1,0,0,1,0,1,0,0,65,0,0,0,0,0,0,216863,182391,168117,171214,175251,178644,0
250000,1,0,1,0,0,1,0,0,52,-2,-2,-2,-2,-2,-1,-2662,3725,-3,-341,-336,-2046,1
140000,1,0,0,1,0,1,0,0,56,0,0,0,0,0,0,136317,132034,135010,122490,106987,107411,0
180000,1,1,0,0,0,1,0,0,55,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
190000,1,0,1,0,0,1,0,0,52,-2,-2,-1,-1,-1,-1,-1372,-4554,1298,-236,5039,0,0
290000,1,1,0,0,0,1,0,0,52,0,0,0,2,2,2,73532,49025,85735,74198,71981,53168,0
230000,1,1,0,0,0,0,1,0,53,-2,-2,-2,-2,-2,-2,-742,742,0,-596,-4274,4870,0
220000,1,0,1,0,0,1,0,0,54,-1,-1,-1,-1,-1,-1,-4521,2419,-521,-8895,4284,-5578,0
30000,1,0,1,0,0,1,0,0,60,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
300000,1,0,1,0,0,0,1,0,57,-1,-1,-1,2,-1,0,2500,-990,1380,-780,1170,390,0
260000,1,0,0,1,0,1,0,0,57,-1,2,-1,2,-1,-1,1148,-1545,1668,-44,-35599,35722,0
140000,1,0,1,0,0,1,0,0,58,2,2,2,2,2,2,65559,67228,69102,71724,67835,72508,1
350000,1,1,0,0,0,1,0,0,57,-2,-2,-2,-2,-2,-2,5059,-41984,-22918,59023,-7766,-213032,0
70000,0,0,1,0,0,1,0,0,40,0,0,0,0,0,0,28665,25405,22293,18372,10338,10137,0
200000,0,0,1,0,0,0,1,0,30,0,0,0,0,0,0,176267,177356,162279,159678,155637,159104,0
90000,0,1,0,0,0,0,1,0,31,2,0,0,0,0,0,87726,88878,26388,27690,28045,26941,1
30000,0,0,1,0,0,0,1,0,49,1,2,2,0,0,-1,21597,26852,20117,19800,5505,134,0
80000,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,65251,65484,52926,53241,54560,54881,0
150000,0,1,0,0,0,0,1,0,26,-1,0,0,0,0,0,27997,29171,28356,29345,28257,31762,0
360000,0,1,0,0,0,0,1,0,29,1,-1,-1,-1,-1,-1,-69316,-127946,170350,-2672,-67342,31221,0
400000,0,0,1,0,0,1,0,0,30,-1,0,0,0,-1,-1,10433,11007,12038,7932,-21192,21277,0
300000,0,1,0,0,0,0,1,0,30,-1,-1,2,0,0,-1,-3083,2175,-1226,2774,-12226,12147,0
50000,0,0,1,0,0,0,1,0,30,2,2,2,2,2,2,20239,21171,22700,24016,21436,24849,1
20000,0,1,0,0,0,0,1,0,27,1,2,2,2,0,0,15678,12029,17973,29269,10401,6311,0
90000,0,0,1,0,0,0,1,0,28,2,2,0,0,2,0,82671,75426,61225,63795,59061,52846,1
180000,0,0,1,0,0,1,0,0,28,0,0,0,0,2,0,142735,142771,142834,161586,159382,155352,0
230000,0,0,1,0,0,0,1,0,29,-1,-1,0,0,0,0,-4914,1476,4996,3406,4040,1446,0
160000,0,0,1,0,0,1,0,0,28,1,-2,-2,-2,-2,-1,0,0,0,0,-1300,56,0
200000,0,0,1,0,0,0,1,0,25,1,2,0,0,0,0,124646,104401,61518,12607,14399,-1974,0
300000,0,0,1,0,0,0,1,0,27,0,0,-1,-1,0,-1,-1074,-1992,-15678,-18535,35730,1000,0
360000,0,1,0,0,0,0,1,0,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
230000,0,0,1,0,0,0,1,0,30,-1,0,-1,0,0,0,5125,-184000,181795,184255,179755,179740,0
80000,0,1,0,0,0,0,1,0,27,0,0,0,0,0,-1,67413,73817,73154,43401,14552,1755,0
90000,0,0,1,0,0,0,1,0,27,2,0,0,0,-2,-2,1476,2556,4490,0,0,0,1
80000,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,35225,36503,38429,23900,10000,0,0
160000,0,1,0,0,0,0,1,0,29,1,-1,-1,-2,-2,-2,-6285,6285,0,0,0,0,0
200000,0,1,0,0,0,0,1,0,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
60000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,14347,14731,15783,14684,18003,20650,0
360000,0,1,0,0,0,0,1,0,27,-2,-2,-2,-2,-2,-2,1909,-5076,4543,1390,-5,-5,0
360000,0,0,0,1,0,0,1,0,30,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
220000,0,1,0,0,0,0,1,0,28,-1,-1,-1,-1,-1,-1,-1525,790,-46626,45147,-2780,-9110,0
120000,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,20112,19174,20430,21465,19502,18030,0
50000,0,0,1,0,0,0,1,0,23,-1,-1,2,0,0,0,39708,48316,42070,43021,42145,42870,0
300000,0,0,1,0,0,0,1,0,29,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
400000,0,1,0,0,0,0,1,0,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
260000,0,0,0,1,0,0,1,0,35,0,0,0,0,0,0,23078,32056,33596,35870,44264,49872,0
80000,0,0,1,0,0,1,0,0,27,0,0,0,0,2,0,55777,57201,52473,69160,26000,25000,0
50000,0,1,0,0,0,0,1,0,30,0,0,0,-1,-1,-2,48057,51400,-3794,3794,0,-9551,0
20000,0,0,1,0,0,0,1,0,27,-1,-1,-2,-2,-2,-2,1200,0,0,0,0,0,0
50000,0,0,1,0,0,1,0,0,29,0,0,0,0,0,0,45623,45526,44221,46914,28401,29404,0
20000,0,0,0,1,0,0,1,0,23,1,2,-1,-1,0,0,19901,18533,-19930,18206,17755,18430,0
150000,0,1,0,0,0,0,1,0,30,0,0,0,0,0,0,81896,78457,76356,72525,69430,57790,0
620000,0,0,1,0,0,0,1,0,29,0,0,0,0,0,0,504885,508886,429532,427199,435540,414314,0
270000,0,0,0,1,0,0,1,0,36,0,0,0,0,0,0,265192,260673,250623,257735,263509,262639,0
130000,0,0,1,0,0,0,1,0,29,1,2,2,2,2,2,83766,87466,93182,83651,93076,94852,1
150000,0,0,1,0,0,0,1,0,22,-1,0,0,0,0,0,79604,80152,75423,44075,34768,35902,0
50000,0,0,1,0,0,1,0,0,26,0,0,0,0,0,0,35189,27004,22066,19298,17158,18205,0
50000,0,0,1,0,0,1,0,0,26,1,4,3,2,2,3,13294,12799,12311,9422,14014,13506,1
20000,0,0,1,0,0,0,1,0,23,2,0,0,2,2,-2,9021,14452,19558,19437,0,0,1
50000,0,0,1,0,0,0,1,0,22,-1,-1,-2,-2,-2,-2,2454,0,0,0,0,0,0
170000,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,106916,101889,88417,87720,80008,80756,0
50000,0,0,1,0,0,0,1,0,29,0,0,0,0,0,0,49332,48432,49462,48408,31461,20238,0
20000,0,0,0,1,0,0,1,0,22,0,0,0,0,0,2,17019,17515,17806,17870,19262,11308,0
20000,0,0,1,0,0,0,1,0,22,1,2,2,2,0,0,14542,10879,16899,15593,15008,17590,1
20000,0,0,1,0,0,0,1,0,21,0,0,0,-1,0,0,21875,19057,14721,2333,1300,0,0
20000,0,0,1,0,0,0,1,0,21,0,0,0,0,0,0,17057,16747,18633,17347,9347,0,0
20000,0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,17900,18560,20252,21431,21518,20910,1
90000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,76938,64857,63929,64797,45739,46163,0
80000,0,0,1,0,0,1,0,0,26,-1,3,2,-1,2,2,495,330,-316,481,316,151,0
50000,0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,26725,23424,29465,27612,23498,19866,1
60000,0,1,0,0,0,0,1,0,23,0,0,0,0,0,0,11239,45778,51407,18443,14597,17423,0
50000,0,0,1,0,0,0,1,0,22,0,0,0,0,0,2,47932,48362,48404,48205,29795,27283,0
20000,0,1,0,0,0,0,1,0,22,0,0,2,0,0,0,14575,20524,15978,17224,17926,18627,0
20000,0,0,0,1,0,0,1,0,23,0,0,0,0,0,0,18512,19058,17836,19422,19408,19150,0
50000,0,0,1,0,0,0,1,0,24,-1,-1,0,0,0,0,-7306,5101,6029,1716,-17868,17864,0
80000,0,1,0,0,0,0,1,0,24,0,0,0,0,0,0,46381,-20703,75555,77006,48846,48464,0
50000,0,1,0,0,0,0,1,0,22,0,0,0,0,0,0,34251,32989,30752,3682,16618,8522,0
20000,0,0,1,0,0,0,1,0,22,1,4,3,2,0,0,17456,16896,16345,14285,15018,16736,1
20000,0,0,1,0,0,0,1,0,22,2,3,2,2,2,0,14762,14404,16846,16076,16004,14884,0
50000,0,0,0,1,0,1,0,0,22,0,0,0,0,0,0,43407,44250,45583,46447,42454,42236,1
50000,0,0,0,1,0,0,1,0,23,0,0,-2,-2,-2,-2,4332,0,0,0,0,0,0
50000,0,0,1,0,0,0,1,0,23,0,0,0,0,-2,-2,33169,25250,12625,0,0,0,0
20000,0,0,1,0,0,0,1,0,23,1,2,0,0,0,0,16780,9566,8900,8738,6402,4813,0
420000,0,0,1,0,0,1,0,0,24,0,0,0,0,0,0,376522,376816,369225,208043,159367,157266,0
50000,0,0,1,0,0,0,1,0,25,0,0,0,2,0,0,16426,16420,18916,18305,17409,19221,0
110000,0,0,1,0,0,0,1,0,26,1,2,2,3,2,2,78596,77713,93436,91075,81652,90892,0
20000,0,0,0,0,0,0,1,0,21,0,0,0,0,0,-2,12167,3311,1259,2969,0,0,0
20000,0,0,1,0,0,0,1,0,22,0,0,0,0,0,0,15160,15732,17089,37082,19423,6325,0
50000,0,0,0,1,0,0,1,0,23,0,0,0,0,0,0,8002,8990,9998,11618,12147,12256,0
180000,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0,92224,95991,95698,99625,95498,105632,0
20000,0,0,1,0,0,0,1,0,22,0,0,2,2,2,2,15190,11289,4560,5310,7204,5943,0
20000,0,0,1,0,0,0,1,0,21,0,0,0,0,0,0,20591,14825,8874,8200,6500,8500,0
20000,0,0,1,0,0,0,1,0,21,0,0,0,0,-1,-1,18998,18278,3346,-2340,-1350,-1550,0
20000,0,0,1,0,0,0,1,0,22,2,3,2,2,3,2,18292,17710,14137,19830,19240,16419,1
50000,0,0,1,0,0,0,1,0,22,0,0,0,0,0,0,18259,36486,41905,52034,37914,22434,0
50000,0,0,0,1,0,0,1,0,26,2,0,0,0,0,0,30008,30439,26802,12781,12876,13261,0
150000,0,0,0,0,1,0,0,1,27,-1,-1,0,0,-2,-2,2315,-4853,7002,0,0,0,0
70000,0,0,1,0,0,0,1,0,27,2,2,2,2,2,2,27393,28514,29830,30322,30802,31442,1
50000,0,0,1,0,0,0,1,0,27,1,2,0,0,0,0,47568,44482,43305,40112,19294,15286,1
150000,0,1,0,0,0,1,0,0,32,0,0,-2,-1,-1,-2,15000,0,-1662,1662,0,0,0
100000,0,0,1,0,0,0,1,0,26,0,-1,-1,-1,2,-1,41847,253,-1147,3053,-47427,48280,0
20000,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,14417,14666,31036,8694,12914,13900,0
20000,0,0,1,0,0,0,1,0,24,0,0,2,3,2,2,10868,14506,18342,16955,17967,16137,0
20000,0,0,0,1,0,0,1,0,24,0,0,0,0,0,0,1724,4384,-692,13768,10924,16924,0
20000,0,0,1,0,0,0,1,0,22,0,0,-1,0,0,0,19813,-1034,18076,19075,19194,18310,0
100000,0,0,0,1,0,0,1,0,25,0,0,0,0,0,0,73173,67246,53372,54259,35042,30313,0
190000,0,0,1,0,0,0,1,0,29,0,0,0,0,0,0,179386,156978,151671,145385,111235,94714,0
50000,0,0,1,0,0,0,1,0,22,0,0,0,0,0,-1,46325,43027,27593,19206,-18329,6538,0
20000,0,0,0,1,0,0,1,0,24,1,3,2,0,0,3,14665,14146,12334,12300,16257,15713,1
70000,0,0,1,0,0,1,0,0,26,1,2,0,0,0,0,7487,8208,8206,9228,7081,7544,0
50000,0,0,1,0,0,0,1,0,24,0,0,0,-1,0,0,50295,50105,-49917,51513,30987,28546,0
20000,0,0,1,0,0,0,1,0,25,1,2,0,0,-1,0,20869,18862,19162,4105,6928,10758,1
20000,0,1,0,0,0,0,1,0,24,-1,-1,-1,-1,0,-1,620,-1092,-6615,7680,2218,2826,1
20000,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,9266,10557,11515,13520,13648,13943,0
50000,0,0,1,0,0,0,1,0,24,-1,0,0,0,2,0,46942,44436,67502,36097,28381,27907,0
20000,0,1,0,0,0,0,1,0,23,0,0,0,0,0,0,242,17478,17765,17416,16714,15259,0
50000,0,0,1,0,0,0,1,0,23,1,-2,-2,-1,-1,-2,0,0,-1000,1000,0,0,0
50000,0,0,1,0,0,0,1,0,24,1,2,0,0,-1,-1,5784,2392,2182,-2092,2092,-2272,0
20000,0,1,0,0,0,0,1,0,24,1,-1,-1,-2,-1,-1,-286,266,-54,-215,354,-51,0
20000,0,0,1,0,0,0,1,0,25,1,2,-1,-1,0,0,12589,-284,-19757,18853,19437,18382,0
50000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,45070,45668,47277,28501,27283,27664,1
70000,0,1,0,0,0,0,1,0,25,0,-1,0,0,0,0,14799,2000,6818,8846,4043,26713,0
20000,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,11046,12530,13299,15076,14464,17204,1
20000,0,0,1,0,0,1,0,0,24,1,4,3,2,2,2,16611,18038,17473,15524,16690,17606,0
20000,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0,19152,15536,16468,17849,19050,19800,0
20000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,15692,16855,17316,18450,18474,15722,1
220000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,-55568,110247,58950,64520,53415,32914,0
120000,0,0,1,0,0,0,1,0,25,1,2,2,2,2,0,60919,59476,54175,52206,9825,7992,1
140000,0,1,0,0,0,0,1,0,26,0,0,-2,-2,-1,-1,12469,-1405,1874,3959,420,-245,0
50000,0,1,0,0,0,0,1,0,27,0,0,2,0,0,2,44208,44175,81426,38671,43081,45619,0
50000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,44534,46242,47473,48290,48910,48910,0
10000,0,0,1,0,0,0,1,0,26,1,-1,0,0,0,0,-4013,7337,8338,8629,9134,9136,0
50000,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,16264,17811,19086,20341,19788,23281,0
50000,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,23126,24697,26222,25680,26479,27926,0
20000,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,25494,8298,7768,7798,8404,5864,0
200000,0,1,0,0,0,0,1,0,26,-2,-2,-2,-2,-2,-2,-917,-5828,706,845,2035,842,0
40000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,16642,14279,17516,8838,17119,9081,0
30000,0,0,1,0,0,0,1,0,23,0,0,2,2,0,0,11208,30852,17113,4818,4818,0,0
20000,0,0,1,0,0,0,1,0,23,2,0,0,2,0,0,14179,12648,20404,19340,14051,0,1
50000,0,0,1,0,0,0,1,0,23,0,0,0,-1,0,0,47099,9474,-1981,47737,17994,18429,0
20000,0,0,0,1,0,0,1,0,24,-1,2,-1,-1,-1,-1,546,-900,49,-1251,537,1114,0
130000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,2,69550,72137,72900,68982,76701,81282,0
160000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,3011,3278,3770,5402,4486,3686,0
110000,0,0,1,0,0,0,1,0,25,0,-1,0,0,-1,-1,-34325,58490,59595,68727,5764,-17436,0
50000,0,0,1,0,0,0,1,0,37,0,0,0,0,0,0,14748,15733,16746,18381,18732,18844,1
50000,0,0,1,0,0,0,1,0,25,0,0,4,3,2,2,4206,53086,51981,49005,51410,48313,0
240000,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,17951,26626,-141297,182818,164653,143423,0
20000,0,0,1,0,0,0,1,0,27,0,0,0,0,-2,-2,917,1948,3372,0,0,0,0
500000,0,0,0,1,0,0,1,0,30,-1,0,0,0,-1,-1,-3211,4131,4433,-775,4430,-7818,0
60000,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,57374,56699,56326,56438,28601,28635,0
50000,0,0,0,1,0,0,1,0,25,0,0,0,0,2,2,45627,43726,43595,47485,49083,40036,0
50000,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,44371,45245,47560,40569,16179,16371,0
20000,0,0,1,0,0,0,1,0,25,-1,-1,-1,-1,-1,0,0,0,0,0,0,780,0
30000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,28342,26617,28785,29333,27968,27282,0
80000,0,0,1,0,0,1,0,0,25,1,2,2,0,0,0,77106,82783,77267,77569,61296,48024,0
20000,0,0,1,0,0,1,0,0,25,0,0,0,0,0,0,12895,12796,16143,16716,16619,16350,0
10000,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,7582,7733,8525,17186,14788,8176,0
20000,0,0,0,0,0,0,1,0,26,0,0,0,0,0,-2,17509,18817,18298,38950,0,0,0
100000,0,1,0,0,0,0,1,0,26,0,-1,0,0,-1,0,444,-151,1067,1444,-611,221,1
50000,0,0,1,0,0,0,1,0,23,2,2,0,0,0,0,51238,47357,46202,42112,20543,19359,0
60000,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,55790,56716,55367,53736,23958,27727,1
400000,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,12829,-1383,10033,9640,20227,8586,0
20000,0,0,0,0,0,0,1,0,27,5,4,3,2,2,2,21673,21051,20440,18809,20113,19840,0
50000,0,0,0,1,0,0,1,0,27,0,0,-2,-2,-1,-1,32590,-200,0,-70,-130,20,0
110000,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,97051,97550,99089,103164,100988,104617,0
30000,0,0,0,1,0,0,1,0,23,0,0,-2,-1,0,0,4013,-30,-221,-6914,-7301,14530,0
230000,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,32776,18584,26359,6430,9283,6865,0
20000,0,0,0,1,0,0,0,1,23,0,0,0,0,0,0,16455,-10,18603,18177,19105,11294,0
30000,0,1,0,0,0,0,1,0,24,0,0,0,2,0,0,4563,2653,6214,1811,4005,11,0
90000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,87698,85069,89137,50627,44712,45204,0
30000,0,0,1,0,0,0,1,0,25,2,0,0,0,0,0,22566,23281,22568,29872,20504,24724,1
20000,0,0,0,1,0,0,1,0,24,4,3,2,0,0,0,20569,19927,14871,16291,17001,17870,1
20000,0,0,1,0,0,0,1,0,24,2,2,2,0,0,-1,15896,18102,18117,18564,5940,4060,1
50000,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,10936,12024,13103,14860,14804,15947,0
80000,0,0,1,0,0,0,1,0,25,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
120000,0,1,0,0,0,0,1,0,28,-1,-1,-1,-1,-1,-1,-6442,5785,880,-4440,0,0,0
50000,0,0,1,0,0,0,1,0,25,-1,-1,-1,-1,0,0,5814,-11573,11236,-7009,5391,-446,0
200000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,48294,48887,51086,51703,52996,12914,0
150000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,134662,138334,142840,145128,90832,93859,0
360000,0,1,0,0,0,0,1,0,24,2,0,0,-2,-2,-2,185,1020,777,-3,-3,-3,1
60000,0,1,0,0,0,0,1,0,25,0,0,2,2,2,0,51004,61193,49651,29209,25299,25835,0
80000,0,0,1,0,0,0,1,0,25,3,2,0,0,-1,-1,79977,74635,76538,81831,234,-237,0
320000,0,1,0,0,0,0,1,0,25,0,0,0,0,0,0,139977,123697,159895,167809,166026,168010,0
140000,0,0,1,0,0,0,1,0,25,2,0,0,0,0,0,137687,130892,128163,116127,108944,119575,1
20000,0,0,1,0,0,1,0,0,26,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,1
110000,0,0,1,0,0,0,1,0,26,0,-1,-1,2,0,0,60612,-3094,3290,2526,3305,3196,0
190000,0,0,1,0,0,0,1,0,26,0,0,0,2,2,2,36694,44361,43563,28909,47758,36922,0
130000,0,0,1,0,0,0,1,0,25,0,0,0,2,2,2,107640,100140,119435,98382,49643,44812,0
160000,0,1,0,0,0,0,1,0,26,0,0,0,0,-1,-1,132025,129633,126323,72361,0,0,1
260000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,243238,191296,183010,171738,175972,177233,0
80000,0,1,0,0,0,0,1,0,26,-1,-1,-1,-1,-1,-1,6467,-151,933,-6438,4820,1780,0
50000,0,0,1,0,0,0,1,0,25,0,0,2,2,4,3,14451,39797,37817,47242,46212,45205,1
100000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,87689,89083,91901,86858,88024,91030,0
20000,0,0,1,0,0,0,1,0,27,1,2,0,0,2,2,7326,5764,6602,9582,8435,9971,1
210000,0,0,1,0,0,0,1,0,27,1,-1,2,0,0,-2,-628,628,-768,1067,-27,-27,0
160000,0,0,1,0,0,0,1,0,28,0,0,0,0,0,-1,82286,57607,36908,17129,4379,9140,0
340000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,233720,211836,196485,188105,188447,186614,0
70000,0,0,0,1,0,0,1,0,27,2,2,2,3,3,2,58009,48379,61133,64500,60367,61755,1
50000,0,1,0,0,0,0,1,0,27,2,2,0,0,0,0,51042,46524,46474,28006,-1228,7646,1
60000,0,1,0,0,0,0,1,0,26,-1,-1,0,0,0,0,-30737,30484,29424,26970,24820,23570,0
20000,0,0,0,1,0,0,1,0,27,3,2,2,5,5,4,1200,1200,1200,1200,1200,600,1
50000,0,1,0,0,0,0,1,0,27,0,0,0,2,2,0,33615,33993,34834,39984,37341,38110,0
240000,0,1,0,0,0,0,1,0,26,-1,-1,-2,-1,-1,-1,3822,-2325,-8281,9595,1587,190,0
20000,0,0,1,0,0,0,1,0,23,0,0,0,0,0,0,8070,9669,10073,12199,12487,10627,0
50000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,28291,29293,30581,27972,19761,19087,0
130000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,37308,38246,35580,5654,1928,522,0
50000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,48220,32762,27747,18980,10400,0,0
130000,0,0,1,0,0,0,1,0,27,-1,-1,-1,-1,-1,-1,-3136,5861,962,865,103,917,0
20000,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,18225,17552,17342,19339,15023,13253,0
370000,0,0,0,0,0,1,0,0,28,0,-1,-1,-1,-1,-1,61400,-97464,-5668,6956,0,0,0
110000,0,0,0,1,0,1,0,0,27,0,0,0,0,0,-2,104926,108470,44893,2241,-79829,75734,0
200000,0,0,0,1,0,0,1,0,28,0,0,0,0,0,0,196293,194067,186220,173590,177173,189340,0
160000,0,0,0,1,0,0,1,0,26,0,0,0,0,0,0,55929,58950,46292,-16377,30393,33120,0
310000,0,0,1,0,0,0,1,0,26,0,0,0,0,0,0,291286,296060,302341,300507,230476,226764,0
90000,0,1,0,0,0,0,1,0,27,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
